X,Y,Depth_m,Arsenic_kit
256666.6291,2631634.863,13.5,0
256666.7128,2631626.623,18,0
256683.168,2631646.556,14.1,0
256903.3901,2631576.801,13.5,0
256888.6334,2631592.346,13.5,0
256890.3036,2631592.03,13.5,0
256914.0698,2631572.489,13.5,0
256900.0824,2631552.903,13.5,0
256885.3958,2631584.338,18,0
256876.2233,2631567.951,13.5,0
256863.9529,2631558.006,13.5,0
256928.7255,2631578.372,19.5,0
256963.2477,2631603.808,13.5,0
256934.0789,2631559.716,7.5,0
256945.8427,2631562.936,13.5,0
256971.3867,2631559.136,9,0
256967.4855,2631585.393,13.5,0
256973.8436,2631600.574,12,0
256977.9533,2631600.458,12,0
257006.6633,2631605.029,13.5,0
257020.7771,2631614.841,10.5,0
257039.6379,2631599.878,9,0
256852.0938,2631571.031,10.5,0
256824.6278,2631539.273,13.5,0
256819.4966,2631537.585,13.5,0
256814.7887,2631539.726,13.5,0
256790.9167,2631535.734,9,0
256795.5496,2631545.399,9,0
256767.2078,2631504.258,13.5,0
256780.9513,2631539.839,13.5,0
256772.0484,2631499.876,9.6,0
256756.2421,2631502.779,9,0
256760.4547,2631516.436,13.5,0
256727.9964,2631477.081,12,0
256725.5681,2631470.936,12,0
256720.7101,2631489.017,12.3,0
256726.3656,2631497.513,9,0
256718.6268,2631502.919,12,0
256740.2347,2631530.364,13.5,0
256997.0297,2631547.931,12,0
256991.732,2631535.835,12,0
256991.2649,2631534.496,12,0
256965.536,2631536.944,9,0
256963.6462,2631543.003,7.5,0
256998.5343,2631503.678,10.8,0
256998.2883,2631503.301,10.8,0
256968.9856,2631492.964,6.6,0
256961.8793,2631497.355,18,0
256921.6563,2631503.065,13.5,0
256942.7982,2631471.206,13.5,0
256900.6925,2631529.665,13.5,0
256868.9204,2631513.285,13.5,0
256861.1362,2631502.754,13.5,0
256958.6345,2631471.608,12,0
256954.1607,2631470.384,8.1,0
256867.5742,2631452.027,9,0
256862.6034,2631453.754,14.1,0
256871.3452,2631489.235,13.5,0
256858.4357,2631459.583,13.5,0
256854.8102,2631475.776,7.8,0
256839.0476,2631490.929,18,0
256831.2197,2631491.582,13.5,0
256827.1038,2631493.815,13.5,0
256826.1786,2631501.873,13.5,0
256821.2985,2631497.283,9,0
256806.5298,2631478.548,13.5,0
256798.6475,2631477.964,10.5,0
256803.2349,2631469.139,10.5,0
256301.0405,2633669.953,24,0
259178.0704,2631967.768,13.5,0
256810.3447,2631459.917,12,0
256819.7235,2631460.53,12,0
256891.8201,2631398.856,12,0
256851.9191,2631523.481,9,0
256851.876,2631532.63,13.5,0
255799.8799,2632548.095,12,0
259788.6819,2634077.528,9,0
258914.063,2633777.467,9,0
258551.3745,2632165.302,30,0
258546.861,2632184.222,15,0
258556.4702,2632187.442,13.5,0
258551.3768,2632204.914,13.5,0
258564.6975,2632186.19,13.5,0
255751.3131,2632496.262,10.5,0
255746.113,2632474.291,10.5,0
255696.0274,2632470.707,10.5,0
255703.7294,2632417.636,10.5,0
255683.0216,2632463.784,9,0
255666.2711,2632441.563,10.5,0
256847.8139,2631471.417,13.5,0
255655.894,2632399.497,10.5,0
255491.5764,2632747.892,27,0
255551.0328,2632745.132,22.5,0
255583.4488,2632663.028,30,0
259469.3652,2633682.197,13.5,0
259462.4787,2633674.027,18,0
258464.4215,2632248.985,13.5,0
258403.6075,2632321.47,13.5,0
258399.4649,2632315.019,13.5,0
259090.7749,2634431.287,13.5,0
259157.1487,2634500.544,13.5,0
259188.6757,2634508.397,9,0
259174.5169,2634531.545,13.5,0
259168.4587,2634542.856,13.5,0
259188.8968,2634535.503,13.5,0
259192.0914,2634528.8,9,0
259186.1985,2634565.938,9,0
259194.4449,2634551.042,9,0
259179.5823,2634575.512,13.5,0
259188.317,2634581.237,13.5,0
259201.0758,2634577.169,13.5,0
259222.2485,2634650.886,9,0
259216.3895,2634676.171,9,0
259216.8852,2634461.238,13.5,0
258181.8979,2631892.172,13.5,0
258170.4595,2631869.516,13.5,0
258187.765,2631867.806,18,0
258192.9048,2631861.85,13.5,0
259497.5233,2634716.192,13.5,0
259719.7868,2634631.814,13.5,0
257485.3842,2631371.958,13.5,0
257959.8022,2631398.493,13.5,0
257964.0839,2631398.969,18,0
257918.9124,2631440.99,13.5,0
258009.4648,2631405.808,15,0
253891.2452,2630626.671,18,0
253878.1587,2630640.295,13.5,0
257973.3319,2631407.684,13.5,0
257993.9608,2631444.184,18,0
257975.5106,2631483.761,18,0
257989.3362,2631883.736,13.5,0
257979.0172,2631868.277,13.5,0
257974.8523,2631911.061,13.5,0
257966.9789,2631963.11,12,0
257939.6712,2631978.967,10.5,0
257919.7698,2632007.812,13.5,0
257913.9902,2632006.173,10.5,0
257863.9581,2632026.756,12,0
257890.5292,2632085.909,13.5,0
257926.0737,2632109.305,22.5,0
257968.3782,2632084.57,15,0
257960.1642,2632094.246,13.5,0
257922.3007,2632117.773,13.5,0
253891.8392,2630639.478,12,0
253927.9539,2630753.087,13.5,0
253927.3225,2630730.519,9,0
254023.1289,2630787.349,18,0
258060.1951,2632135.445,13.5,0
257959.5105,2632118.015,13.5,0
258107.1594,2632256.533,18,0
258142.8083,2632259.624,13.5,0
258140.3465,2632294.382,12,0
258073.6563,2632274.507,13.5,0
258138.7367,2632311.536,13.5,0
258155.3547,2632312.772,18,0
258167.5927,2632326.489,13.5,0
258190.2387,2632342.16,13.5,0
258229.6603,2632351.058,18,0
258222.6078,2632331.022,10.5,0
258248.5067,2632319.918,13.5,0
258245.1568,2632354.199,13.5,0
258200.0339,2632324.294,13.5,0
258188.836,2632317.535,13.5,0
260131.5326,2634029.168,13.5,0
260085.9865,2633987.817,9,0
260096.2343,2633990.972,9,0
260117.2713,2633968.462,9,0
260124.1404,2634013.778,9,0
260138.208,2634001.356,9,0
260152.5144,2634003.334,9,0
260154.6816,2634011.055,9,0
260169.1534,2634023.003,9,0
260175.2506,2634021.794,9,0
260130.8893,2633990.397,9,0
259936.1902,2633562.596,13.5,0
259864.9573,2633509.484,9,0
259759.7667,2633499.043,9,0
259780.1344,2633497.596,9,0
256470.4984,2633496.44,28.5,0
254437.5659,2630803.802,24,0
254405.8429,2631097.984,9,0
254417.5461,2631126.596,10.5,0
254442.2397,2631139.474,10.5,0
254456.5642,2631202.393,12,0
254457.6213,2631204.591,13.5,0
254436.0427,2631194.984,18,0
258186.8631,2632298.632,18,0
258193.5928,2632213.199,10.5,0
258256.1622,2632357.309,13.5,0
258271.0829,2632334.899,13.5,0
258274.9754,2632323.753,13.5,0
258250.8061,2632341.886,15,0
258261.4798,2632431.461,13.5,0
258207.045,2632407.993,13.5,0
258220.2415,2632404.448,13.5,0
258212.5689,2632372.443,13.5,0
258208.5654,2632376.942,18,0
258179.6892,2632357.479,9,0
258013.5469,2632300.422,13.5,0
257936.1098,2632242.989,13.5,0
257844.5672,2632195.766,13.5,0
258075.0238,2632501.061,13.5,0
259754.4944,2633491.919,13.5,0
260218.7803,2634162.706,13.5,0
258197.6519,2632452.783,13.5,0
256468.9309,2633641.062,27,0
256448.683,2633647.505,27,0
256471.3996,2633659.727,27,0
256512.867,2633700.916,30,0
260371.722,2634091.563,13.5,0
256858.9544,2632247.909,13.5,0
256867.3096,2632238.555,13.5,0
256862.7859,2632241.446,15,0
256660.0366,2632207.573,15,0
256770.3314,2632313.541,13.5,0
256593.979,2632138.636,13.5,0
257117.8008,2629010.134,18,0
257126.8826,2628994.461,13.5,0
257165.9966,2629043.077,18,0
258481.6271,2630019.405,18,0
258336.5174,2629778.907,13.5,0
258352.3347,2629800.571,21,0
258296.7059,2629828.452,13.5,0
258287.9056,2629836.401,13.5,0
258297.1854,2629845.942,13.5,0
258279.7089,2629838.534,13.5,0
258297.9823,2629842.975,13.5,0
258170.4685,2629795.489,13.5,0
258209.6532,2629842.025,13.5,0
258132.1944,2629798.858,13.5,0
258153.2896,2629732.183,10.5,0
258116.6386,2629739.622,13.5,0
258162.2836,2629833.631,13.5,0
258252.5507,2630055.649,21,0
258258.0889,2630057.145,13.5,0
258257.2859,2630068.425,13.5,0
258253.8142,2630106.785,18,0
258230.2426,2630102.925,10.5,0
258163.9252,2630044.573,30,0
258141.6161,2630067.161,9,0
258172.9808,2630110.252,9,0
258099.9846,2630079.335,13.5,0
258153.1622,2630221.087,13.5,0
258154.6055,2630219.512,13.5,0
258179.1567,2630219.018,13.5,0
258170.711,2630216.484,13.5,0
258196.4044,2630183.549,9,0
258190.9755,2630196.298,13.5,0
258191.1367,2630220.304,13.5,0
258201.5909,2630221.337,10.5,0
258227.0255,2630202.589,13.5,0
258260.201,2630145.798,13.5,0
258246.9482,2630132.292,13.5,0
258239.174,2630146.892,13.5,0
258237.5142,2630250.226,13.5,0
258236.8745,2630260.592,10.5,0
258210.258,2630239.211,13.5,0
258196.4,2630243.204,13.5,0
258187.0957,2630238.845,13.5,0
258175.4265,2630242.913,13.5,0
258169.4212,2630239.586,13.5,0
258174.0536,2630255.363,13.5,0
258184.1586,2630276.463,9,0
258179.6636,2630293.404,13.5,0
258179.0942,2630295.643,13.5,0
258189.8888,2630305.827,13.5,0
258198.1266,2630296.467,13.5,0
258197.1489,2630271.138,18,0
258220.9078,2630303.637,13.5,0
258240.0217,2630294.988,13.5,0
258223.182,2630301.621,13.5,0
258198.7583,2630316.889,13.5,0
258242.7135,2630345.106,13.5,0
258220.2101,2630337.652,18,0
258248.0351,2630314.636,13.5,0
258252.8932,2630346.078,13.5,0
258289.1104,2630330.641,13.5,0
257784.8585,2631851.353,9,0
257790.6074,2631867.965,13.5,0
257800.8375,2631876.088,13.5,0
257807.8652,2631899.718,13.5,0
257759.064,2631888.648,13.5,0
257778.33,2631889.718,13.5,0
257788.5999,2631919.591,13.5,0
257769.0623,2631915.089,9,0
257776.2046,2631918.453,9,0
257749.9198,2631946.43,13.5,0
257757.0509,2631975.196,13.5,0
257777.7082,2631870.419,13.5,0
257743.1181,2631906.217,9,0
257743.6902,2631881.121,9,0
257748.2812,2631882.233,9,0
257741.7258,2631915.937,9,0
257744.2393,2631878.716,9,0
257736.1044,2631867.103,9,0
257743.9793,2631867.752,9,0
257695.3228,2631850.595,13.5,0
257267.3436,2631866.107,18,0
257376.535,2631765.25,10.5,0
257363.0495,2631771.96,18,0
257352.7176,2631741.493,10.5,0
257365.4857,2631725.619,13.5,0
257333.8405,2631709.626,13.5,0
257305.1288,2631715.152,13.5,0
258563.3723,2633167.898,13.5,0
258564.8879,2633164.994,13.5,0
258443.708,2633153.132,21,0
257168.4339,2631656.694,13.5,0
257148.238,2631665.382,9,0
257300.0252,2631700.814,13.5,0
257308.3675,2631734.982,13.5,0
257331.5996,2632082.121,13.5,0
257266.5351,2632097.126,13.5,0
257270.2054,2632090.218,10.5,0
257209.9987,2632040.731,13.5,0
257199.5349,2632060.504,13.5,0
257178.1276,2632049.476,13.5,0
257198.6552,2632055.42,13.5,0
257163.8472,2632012.928,10.5,0
257168.3154,2632017.904,13.5,0
257150.5015,2632012.705,10.5,0
257126.16,2632017.321,10.5,0
257108.0127,2632011.097,13.5,0
257108.2273,2632008.632,13.5,0
257110.7972,2632006.396,13.5,0
257095.8708,2631990.431,10.5,0
257098.6444,2631974.874,13.5,0
257120.2326,2631984.951,13.5,0
256900.1123,2632117.96,24,0
256468.4441,2631955.058,18,0
255147.9576,2631705.187,30,0
257987.4708,2633461.253,13.5,0
257945.0597,2633433.915,13.5,0
257967.8877,2633343.572,12,0
257926.0657,2633348.405,13.5,0
257927.5234,2633352.226,13.5,0
257919.6827,2633349.487,12,0
257907.2692,2633370.638,12,0
257915.2408,2633375.102,12,0
257907.867,2633469.635,12,0
257915.4792,2633501.662,13.5,0
257912.8536,2633501.046,12,0
259179.4411,2630447.635,18,0
258792.6525,2630313.997,13.5,0
257910.9479,2633508.23,12,0
257289.3799,2633368.549,21,0
259471.894,2634948.732,9,10
259482.2151,2634956.317,13.5,10
259373.3818,2634971.425,9,10
259546.4138,2635077.135,10.5,10
259530.7757,2635056.342,10.5,10
259510.9817,2635092.129,10.5,10
259488.7859,2635044.852,10.5,10
259502.4463,2635008.059,10.5,10
259414.6243,2635060.491,9,10
259326.7244,2634924.556,9,10
259113.1787,2634835.036,22.5,10
259116.4764,2634849.386,27,10
259028.9014,2634794.335,13.5,10
258947.3272,2634793.479,13.5,10
258926.053,2634801.59,19.5,10
258933.6309,2634828.057,18,10
258937.911,2634840.175,18,10
258918.2133,2634820.558,18,10
258887.1621,2634670.38,15,10
258883.1222,2634672.663,19.5,10
258789.855,2634643.194,18,10
258995.6837,2634636.436,13.5,10
258954.2158,2634534.078,19.5,10
258872.0429,2634619.661,19.5,10
258856.9208,2634629.886,13.5,10
258816.5794,2634595.101,13.5,10
258823.2335,2634566.181,15,10
258834.5587,2634511.697,21,10
258744.0571,2634342.565,18,10
258689.889,2634334.605,10.5,10
258671.339,2634322.726,19.5,10
258676.7312,2634340.365,19.5,10
258681.4946,2634320.34,10.5,10
258654.8461,2634311.921,24,10
258519.4921,2634204.483,19.5,10
259648.8984,2635170.723,10.5,10
259667.8208,2635143.815,9,10
259636.4655,2635158.741,9,10
259639.8178,2635176.414,9,10
259609.2791,2635179.138,10.5,10
259604.4043,2635192.516,10.5,10
259601.144,2635180.382,10.5,10
259668.2386,2635230.236,9,10
259501.9143,2635159.871,21,10
259503.8289,2635091.14,15,10
259652.2691,2635189.504,9,10
258876.0556,2635226.812,9,10
259630.3746,2635099.007,12,10
258884.93,2635269.878,18,10
258561.058,2634251.435,21,10
258975.3448,2634822.93,15,10
259645.7797,2635228.394,15,10
259649.8196,2635226.11,10.5,10
259626.8391,2635254.194,10.5,10
259601.7834,2635280.096,10.5,10
259688.2662,2635269.793,10.5,10
259616.8443,2635327.492,9,10
259593.0531,2635306.835,10.5,10
258862.2251,2634947.811,13.5,10
262339.3163,2632756.144,10.5,10
262607.8948,2632719.601,10.5,10
262615.3392,2632738.316,18,10
262614.8876,2632586.523,21,10
262544.2797,2632571.061,10.5,10
262545.5899,2632588.768,13.5,10
262551.6503,2632647.395,9,10
256741.8242,2629498.379,22.5,10
256794.7692,2629493.057,15,10
256623.4258,2629857.166,19.5,10
256568.8198,2629945.622,15,10
260443.5653,2633970.808,13.5,10
260561.7898,2634029.792,9,10
260509.946,2633977.465,15,10
260530.3129,2633976.019,13.5,10
260680.0898,2633970.215,13.5,10
260470.363,2633742.106,13.5,10
260531.6953,2633690.12,15,10
260529.6567,2633690.154,16.5,10
260699.885,2633441.35,16.5,10
260952.6292,2633742.99,13.5,10
260909.1052,2633700.496,13.5,10
260929.4176,2633695.728,13.5,10
260901.2623,2633719.462,13.5,10
260768.9715,2633857.94,13.5,10
260792.8179,2633881.922,13.5,10
258101.0018,2633444.698,10.5,10
258263.1094,2633505.147,15,10
258285.1084,2633479.293,10.5,10
258236.4028,2633554.348,7.5,10
258308.3664,2633528.768,13.5,10
258294.7996,2633571.101,10.5,10
258395.5473,2633437.558,10.5,10
258415.9336,2633437.217,9,10
258441.0078,2633473.364,10.5,10
258525.5903,2633531.787,12,10
258486.1888,2633553.498,13.5,10
258531.1308,2633558.288,10.8,10
258506.5915,2633615.209,9,10
258566.677,2633549.938,13.5,10
258559.6343,2633555.596,9,10
258588.3947,2633629.356,9,10
258560.855,2633628.708,9,10
258545.7875,2633642.256,9,10
258696.8103,2633649.708,9,10
258671.1774,2633702.214,7.5,10
258601.1071,2633657.953,9,10
258670.6733,2633794.192,13.5,10
258702.7149,2633820.251,11.4,10
258571.7077,2633851.247,9,10
258591.1112,2633853.139,13.5,10
258695.3371,2633866.912,9,10
258659.1307,2633713.496,9,10
258495.0814,2633658.616,18,10
258573.2099,2633819.088,13.5,10
258628.961,2633677.434,9,10
261477.1352,2633090.558,10.5,10
261477.0256,2633083.911,10.5,10
261479.0642,2633083.878,13.5,10
261451.3378,2633010.096,13.5,10
261443.965,2632995.814,13.5,10
261468.3375,2632989.871,10.2,10
261463.8583,2632965.568,13.5,10
261533.1479,2632839.218,10.5,10
261445.9414,2632868.357,13.5,10
257773.3716,2630744.285,13.5,10
257744.8254,2630683.819,12,10
257727.6419,2630753.915,12,10
257434.9857,2630694.547,15,10
258227.5152,2630764.396,13.5,10
258209.1868,2630643.923,12,10
258211.1148,2630637.243,13.5,10
258164.2171,2630638.026,13.5,10
261585.9469,2633073.251,9,10
258385.6462,2633638.283,9,10
258381.2913,2633621.734,13.5,10
258327.7877,2633592.711,9,10
258569.8829,2633558.749,12,10
258139.1417,2633652.376,12,10
260823.9334,2633297.468,13.5,10
260898.3797,2633298.453,13.5,10
259678.2402,2635279.932,10.5,10
259681.353,2635283.205,10.5,10
259704.8065,2635344.866,10.5,10
259711.2715,2635365.811,9,10
259688.8682,2635367.292,10.5,10
259727.0749,2635396.574,28.5,10
256983.5387,2629802.365,18,10
256966.4846,2629819.272,18,10
261540.4864,2632542.143,18,10
261541.9439,2632568.712,18,10
257904.707,2634021.961,22.5,10
258203.1328,2634003.67,18,10
258086.9905,2633643.276,12,10
260978.2274,2633441.179,13.5,10
260686.1176,2633225.509,13.5,10
260658.5777,2633224.857,13.5,10
260605.2981,2633209.118,19.5,10
258793.4736,2634982.2,16.5,10
258736.9345,2635015.278,22.5,10
257243.0073,2629584.157,9,10
257297.3381,2629357.201,10.5,10
258470.9798,2630993.024,12,10
258472.831,2631042.856,9,10
261461.6634,2632461.447,21,10
261491.2649,2632525.226,12,10
261460.6875,2632587.78,13.5,10
261204.4998,2632819.154,9,10
261202.4246,2632816.973,7.5,10
257081.1119,2633245.719,12,10
257067.507,2633224.894,13.5,10
257051.6255,2633250.646,12,10
260711.6232,2633103.202,12,10
260655.3658,2633153.995,9,10
260685.304,2633114.718,12,10
260679.2247,2633117.035,12,10
260747.4095,2633109.258,13.5,10
258910.9011,2635054.481,18,10
258648.2155,2634769.661,15,10
258623.475,2634814.397,15,10
258586.228,2634781.777,16.5,10
258598.9767,2634812.59,19.5,10
258605.7195,2634911.095,15,10
258297.9794,2630587.038,13.5,10
258245.2419,2630604.539,12,10
258261.1126,2630516.737,10.5,10
258208.8624,2630380.21,13.5,10
258197.6105,2630378.182,13.5,10
256872.9095,2629895.083,15,10
256951.6956,2629910.382,12,10
256985.3601,2629910.925,13.5,10
256946.951,2629931.515,13.5,10
261109.9154,2632771.962,9,10
261098.172,2632740.023,30,10
261239.354,2632768.717,21,10
261244.2907,2632820.714,13.5,10
261353.8457,2632724.723,10.5,10
261261.1032,2632727.361,12,10
261279.3796,2632475.534,10.5,10
261093.6536,2632466.412,18,10
257008.0749,2633025.331,12,10
257009.3278,2632917.827,9,10
256909.6493,2632871.855,18,10
256947.5662,2632822.462,18,10
260818.2676,2633078.169,18,10
258718.1163,2634743.009,13.5,10
258623.053,2634667.032,18,10
258689.1754,2634597.228,18,10
258677.5015,2634569.721,18,10
258603.2101,2634516.666,15,10
258650.6705,2634489.28,15,10
258601.8209,2634494.528,13.5,10
258640.3691,2634421.861,18,10
258635.0859,2634471.812,13.8,10
258637.0874,2634469.562,15,10
258641.1459,2634468.386,15,10
258520.2447,2634493.675,13.5,10
258605.2171,2634331.586,12,10
258602.1594,2634331.637,15,10
258584.9986,2634341.897,15,10
258510.1137,2634253.394,27,10
256926.6118,2630238.791,13.5,10
256952.9714,2630229.484,13.5,10
257029.8652,2630253.68,13.5,10
258195.1994,2630417.004,13.5,10
258190.1697,2630411.692,13.5,10
258170.7861,2630420.736,13.5,10
258167.8756,2630429.649,15,10
258166.3175,2630458.485,19.5,10
258175.7523,2630473.84,18,10
258190.8232,2630460.292,18,10
258169.6166,2630472.835,18,10
258179.4768,2630513.668,21,10
258548.5845,2630448.782,13.5,10
259222.7094,2631002.663,9,10
259215.6651,2631008.321,9,10
256892.8554,2632843.327,13.5,10
256934.7754,2632789.435,13.5,10
256940.9102,2632790.44,13.5,10
256917.9301,2632818.528,18,10
256932.4388,2632771.745,18,10
256819.9679,2632692.746,9,10
256730.8611,2632972.371,9,10
256724.7769,2632913.745,13.5,10
255787.1676,2630464.064,18,10
255716.5369,2630569.415,16.5,10
256603.2215,2633749.064,9,10
256562.1137,2633729.81,9,10
256634.5963,2633735.239,22.5,10
256564.749,2633765.224,19.5,10
256565.2025,2633671.03,30,10
256688.7397,2632832.354,9,10
256642.8495,2632832.018,12,10
260620.2264,2632447.644,12,10
256570.9653,2634013.329,15,10
256547.2979,2634000.431,15,10
256514.5314,2633992.118,18,10
255935.4753,2630550.21,13.5,10
255641.8267,2630130.768,16.5,10
259720.9169,2631159.485,13.5,10
260255.3064,2632837.444,13.5,10
260257.3478,2632794.075,9,10
260285.8475,2632775.372,18,10
260267.2701,2632767.757,18,10
260248.8314,2632852.125,13.5,10
260246.9784,2632735.643,13.5,10
260240.3113,2632731.481,13.5,10
260194.4245,2632664.917,18,10
256518.6322,2632904.743,13.5,10
256582.6461,2632820.402,9,10
256550.8774,2632867.589,13.5,10
256543.0898,2632844.658,12,10
256498.1249,2632847.625,13.5,10
255470.4456,2630244.303,30,10
259447.518,2630822.084,30,10
260039.9031,2632410.9,18,10
260071.1726,2632634.369,10.5,10
260047.1804,2632662.092,8.7,10
260021.2393,2632763.914,18,10
259975.3765,2632759.698,13.5,10
256366.4189,2632866.282,9,10
256463.2296,2632858.309,12,10
259803.588,2633107.34,13.5,10
259822.9449,2633084.655,10.5,10
259773.2033,2633050.596,9,10
258821.6517,2631132.738,13.5,10
256438.3443,2632653.941,12,10
256421.3298,2632615.469,9,10
260417.8476,2632211.782,15,10
255664.3758,2630817.97,25.5,10
256617.7352,2633138.159,27,10
256625.0387,2633134.879,18,10
255743.0275,2631086.649,9,10
255748.8371,2631017.069,19.5,10
255759.0352,2631019.135,18,10
255780.938,2631085.675,13.5,10
255854.5955,2631116.707,13.5,10
256122.2559,2630832.355,13.5,10
256126.9337,2630828.96,13.5,10
260045.0383,2633306.722,9,10
262494.4099,2633084.015,18,10
262484.4486,2633055.648,13.5,10
262479.7551,2633065.932,13.5,10
262459.1014,2633065.574,15,10
262473.8084,2633046.787,12,10
260097.2978,2633107.323,13.5,10
262361.1233,2633085.536,18,10
262392.0766,2633017.295,13.5,10
260080.7145,2633011.287,13.5,10
260049.2056,2632984.569,13.5,10
260133.1774,2632931.759,13.5,10
261870.8757,2634203.96,13.5,10
261918.0695,2634130.063,13.5,10
261224.216,2631951.266,12,10
261209.2659,2632038.731,10.5,10
261246.6043,2632142.673,15,10
261257.624,2632123.155,13.5,10
261258.7944,2632174.932,12,10
256092.9467,2634284.322,28.5,10
261774.2643,2633825.045,21,10
256732.5695,2631607.794,19.5,10
256985.0682,2631626.159,13.5,10
256769.3044,2631513.602,13.5,10
256895.453,2631528.693,10.5,10
256863.4576,2631449.662,13.5,10
256839.5545,2631459.557,13.5,10
256811.7847,2631457.618,12,10
256888.7408,2631403.31,13.5,10
256885.8806,2631545.99,13.5,10
257394.7227,2631367.923,13.5,10
258487.2752,2631988.819,13.5,10
255777.1906,2632502.169,18,10
255739.8868,2632493.261,10.5,10
255693.6425,2632463.587,10.5,10
259981.5228,2630771.01,27,10
